maker_key,model_key,mileage,engine_power,registration_date,fuel,paint_color,car_type,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,price,sold_at,data_split,bmw_series,luxury_tier,is_luxury,is_performance,registration_year,registration_month,registration_quarter,is_summer_registration,is_year_end_registration,car_age_years,age_mileage_interaction,mileage_per_power,annual_mileage,power_age_ratio,luxury_mileage_interaction,luxury_age_interaction,is_high_mileage,is_old_car,fuel_encoded,color_encoded,car_type_encoded,price_log
BMW,X3,146333.0,135,2013-06-01,diesel,black,suv,False,True,False,False,True,False,True,True,20800.0,2018-01-01,train,X3,2,0,0,2013,6,2,1,0,4.58590006844627,67.10685147159481,1075.9779411764705,26196.852469060166,24.167994118367847,0.0,0.0,1,0,15905.469593378913,16213.218970736629,22123.90625,9.942756341456828
BMW,X1,90482.0,135,2014-08-01,diesel,black,suv,False,True,False,True,True,True,True,False,15800.0,2018-02-01,train,X1,1,0,0,2014,8,3,1,0,3.5044490075290895,31.708955509924706,665.3088235294117,20087.25148153776,29.970369244795624,0.0,0.0,0,0,15905.469593378913,16213.218970736629,22123.90625,9.6678285081515
BMW,420,80142.0,135,2014-04-01,diesel,blue,sedan,False,True,False,False,True,True,True,False,28100.0,2018-04-01,train,4_series,2,0,0,2014,4,2,0,0,4.0,32.0568,589.2794117647059,16028.4,27.0,0.0,0.0,0,0,15905.469593378913,15169.302325581395,15842.479108635098,10.243560441877241
BMW,318,162423.0,100,2014-05-01,diesel,blue,sedan,True,True,False,False,False,False,True,True,14400.0,2018-01-01,train,3_series,2,0,0,2014,5,2,0,0,3.671457905544148,59.63292073921971,1608.148514851485,34769.23120879121,21.406593406593405,0.0,0.0,1,0,15905.469593378913,15169.302325581395,15842.479108635098,9.575052927597383
BMW,X1,78433.0,135,2014-06-01,diesel,grey,suv,False,True,False,False,False,True,False,False,17800.0,2018-03-01,train,X1,1,0,0,2014,6,2,1,0,3.7481177275838466,29.397611772758385,576.7132352941177,16518.756378838116,28.432319446446595,0.0,0.0,0,0,15905.469593378913,15473.837209302326,22123.90625,9.787009914477434
BMW,520,20353.0,140,2017-01-01,diesel,black,estate,True,True,False,False,True,False,True,True,16900.0,2018-05-01,train,5_series,3,1,0,2017,1,1,0,0,1.3278576317590691,2.7025886379192334,144.34751773049646,8743.23228462217,60.1411349603058,2.0353,1.3278576317590691,0,0,15905.469593378913,16213.218970736629,13067.914438502674,9.735128070758227
BMW,116,183829.0,85,2012-05-01,diesel,blue,hatchback,False,True,False,False,False,True,True,False,8700.0,2018-05-01,train,1_series,1,0,0,2012,5,2,0,0,5.9986310746064335,110.2722351813826,2137.546511627907,26266.422396088023,12.145232273838632,0.0,0.0,1,0,15905.469593378913,15169.302325581395,13179.43925233645,9.071193240566025
BMW,520,251929.0,120,2013-04-01,diesel,black,sedan,True,True,False,False,True,False,True,True,16100.0,2018-05-01,train,5_series,3,1,0,2013,4,2,0,0,5.08145106091718,128.01648843258042,2082.0578512396696,41425.80405177265,19.732132808103543,25.1929,5.08145106091718,1,0,15905.469593378913,16213.218970736629,15842.479108635098,9.686636660844938
BMW,320,161034.0,120,2014-04-01,diesel,black,estate,True,True,False,False,True,True,True,True,15000.0,2018-07-01,train,3_series,2,0,0,2014,4,2,0,0,4.249144421629021,68.42567227926077,1330.8595041322315,30678.142391446083,22.860868431346983,0.0,0.0,1,0,15905.469593378913,16213.218970736629,13067.914438502674,9.61587214452889
BMW,320,70737.0,120,2013-07-01,diesel,blue,sedan,True,True,True,False,True,False,True,False,16100.0,2018-06-01,train,3_series,2,0,0,2013,7,3,1,0,4.917180013689254,34.782656262833676,584.603305785124,11954.512087912088,20.279930595720067,0.0,0.0,0,0,15905.469593378913,15169.302325581395,15842.479108635098,9.686636660844938
BMW,320,127234.0,120,2014-01-01,diesel,blue,estate,False,True,False,False,False,True,True,False,13100.0,2018-06-01,train,3_series,2,0,0,2014,1,1,0,0,4.413415468856948,56.153650376454486,1051.5206611570247,23503.46112024276,22.167151346567202,0.0,0.0,0,0,15905.469593378913,15169.302325581395,13067.914438502674,9.48044384215367
BMW,218 Active Tourer,153159.0,110,2015-06-01,diesel,black,van,False,True,False,False,False,False,False,False,13200.0,2018-05-01,train,2_series,1,0,0,2015,6,2,1,0,2.915811088295688,44.65827104722792,1379.8108108108108,39112.96958573676,28.091242789722077,0.0,0.0,1,0,15905.469593378913,16213.218970736629,14880.645161290322,9.488047863280759
BMW,520,174319.0,120,2013-04-01,diesel,grey,estate,True,True,False,False,False,False,True,True,13400.0,2018-04-01,train,5_series,3,1,0,2013,4,2,0,0,4.999315537303217,87.14756851471596,1440.6528925619834,29056.481346263547,20.002281802624072,17.4319,4.999315537303217,1,0,15905.469593378913,15473.837209302326,13067.914438502674,9.503084610020228
BMW,320,147114.0,120,2012-06-01,diesel,brown,sedan,True,False,False,False,False,False,True,False,12300.0,2018-04-01,train,3_series,2,0,0,2012,6,2,1,0,5.831622176591376,85.79132648870636,1215.8181818181818,21534.270513976557,17.5653742110009,0.0,0.0,0,0,15905.469593378913,16008.421052631578,15842.479108635098,9.417435838868785
BMW,X3,91380.0,135,2013-01-01,diesel,silver,suv,False,False,False,False,False,False,False,False,15700.0,2018-07-01,train,X3,2,0,0,2013,1,1,0,0,5.494866529774128,50.21209034907598,671.9117647058823,14069.573190009483,20.785646538096742,0.0,0.0,0,0,15905.469593378913,14940.51282051282,22123.90625,9.661479683575521
BMW,525,110020.0,150,2010-03-01,diesel,grey,sedan,True,True,True,False,True,False,True,True,16700.0,2018-04-01,train,5_series,3,1,0,2010,3,1,0,0,8.084873374401095,88.94977686516084,728.6092715231788,12110.240337527312,16.51096210351842,11.002,8.084873374401095,0,1,15905.469593378913,15473.837209302326,15842.479108635098,9.723223876851618
BMW,320,18951.0,120,2013-06-01,diesel,black,sedan,False,True,False,True,True,True,True,True,18200.0,2018-06-01,train,3_series,2,0,0,2013,6,2,1,0,4.999315537303217,9.474202874743327,156.6198347107438,3158.8603536794067,20.002281802624072,0.0,0.0,0,0,15905.469593378913,16213.218970736629,15842.479108635098,9.809231816610408
BMW,330,132221.0,190,2014-03-01,diesel,black,estate,True,True,False,False,True,True,True,True,22400.0,2018-03-01,train,3_series,2,0,0,2014,3,1,0,0,4.0,52.8884,692.2565445026178,26444.2,38.0,0.0,0.0,1,0,15905.469593378913,16213.218970736629,13067.914438502674,10.016860879703811
BMW,318,170946.0,100,2012-04-01,diesel,brown,sedan,False,True,False,False,False,False,True,False,11400.0,2018-05-01,train,3_series,2,0,0,2012,4,2,0,0,6.080766598220397,103.9482726899384,1692.5346534653465,24142.301208313194,14.122764620589656,0.0,0.0,0,0,15905.469593378913,16008.421052631578,15842.479108635098,9.34145634983372
BMW,318,78430.0,100,2014-02-01,diesel,black,estate,True,True,False,False,False,False,True,False,15500.0,2018-09-01,train,3_series,2,0,0,2014,2,1,0,0,4.5804243668720055,35.92426830937714,776.5346534653465,14054.486692015209,17.91978412854164,0.0,0.0,0,0,15905.469593378913,16213.218970736629,13067.914438502674,9.648659816955295
BMW,520,150071.0,120,2012-07-01,diesel,black,estate,False,False,True,False,False,False,True,True,13800.0,2018-06-01,train,5_series,3,1,0,2012,7,3,1,0,5.916495550992471,88.78944038329911,1240.2561983471073,21697.548837209302,17.34982681840673,15.0071,5.916495550992471,0,0,15905.469593378913,16213.218970736629,13067.914438502674,9.53249633228804
BMW,X3,99058.0,140,2014-08-01,diesel,black,suv,True,True,False,True,True,False,True,True,25700.0,2018-01-01,train,X3,2,0,0,2014,8,3,1,0,3.4195756331279945,33.87363230663929,702.5390070921986,22413.46414743689,31.67724949667028,0.0,0.0,0,0,15905.469593378913,16213.218970736629,22123.90625,10.154285180632154
BMW,114,100398.0,70,2014-02-01,diesel,white,hatchback,False,True,False,False,False,True,True,False,10700.0,2018-02-01,train,1_series,1,0,0,2014,2,1,0,0,4.0,40.1592,1414.056338028169,20079.6,14.0,0.0,0.0,0,0,15905.469593378913,17479.090909090908,13179.43925233645,9.278092474027002
BMW,320,159678.0,120,2011-10-01,diesel,silver,estate,False,True,True,False,False,False,True,False,7600.0,2018-07-01,train,3_series,2,0,0,2011,10,4,0,0,6.74880219028063,107.76352361396305,1319.6528925619834,20606.797809380798,15.48626446426994,0.0,0.0,0,0,15905.469593378913,14940.51282051282,13067.914438502674,8.936035096566041
BMW,320,163222.0,120,2013-07-01,diesel,blue,estate,True,True,False,False,False,True,True,False,10400.0,2018-08-01,train,3_series,2,0,0,2013,7,3,1,0,5.084188911704312,82.98514825462011,1348.9421487603306,26827.240634492067,19.723253459331758,0.0,0.0,1,0,15905.469593378913,15169.302325581395,13067.914438502674,9.249657234353133
BMW,116,131547.0,85,2012-06-01,diesel,blue,hatchback,True,True,False,False,False,False,True,False,3600.0,2018-08-01,train,1_series,1,0,0,2012,6,2,1,0,6.165639972621492,81.10714414784395,1529.6162790697674,18358.02531282835,11.862164485624223,0.0,0.0,0,0,15905.469593378913,15169.302325581395,13179.43925233645,8.188966863648876
BMW,116,111944.0,85,2012-02-01,diesel,blue,hatchback,False,True,False,False,False,False,True,False,8700.0,2018-05-01,train,1_series,1,0,0,2012,2,1,0,0,6.245037645448323,69.9094494182067,1301.6744186046512,15451.12744449693,11.732168162494096,0.0,0.0,0,0,15905.469593378913,15169.302325581395,13179.43925233645,9.071193240566025
BMW,116,184087.0,85,2012-10-01,diesel,blue,hatchback,True,True,False,False,False,False,True,False,8600.0,2018-03-01,train,1_series,1,0,0,2012,10,4,0,0,5.412731006160164,99.64134127310061,2140.546511627907,28706.490233749602,13.254883125200129,0.0,0.0,1,0,15905.469593378913,15169.302325581395,13179.43925233645,9.059633754551479
BMW,218 Gran Tourer,62400.0,110,2015-10-01,diesel,black,van,False,True,False,False,False,False,True,False,14000.0,2018-04-01,train,2_series,1,0,0,2015,10,4,0,0,2.4996577686516086,15.59786447638604,562.1621621621622,17830.314883629962,31.431644826911793,0.0,0.0,0,0,15905.469593378913,16213.218970736629,14880.645161290322,9.546884034617925
BMW,116,27531.0,85,2015-01-01,diesel,black,hatchback,False,True,False,False,True,True,True,False,2800.0,2018-03-01,train,1_series,1,0,0,2015,1,1,0,0,3.162217659137577,8.705901437371663,320.1279069767442,6614.502713369512,20.421805624074988,0.0,0.0,0,0,15905.469593378913,16213.218970736629,13179.43925233645,7.937731775260109
BMW,330,170820.0,190,2012-12-01,diesel,black,estate,True,True,False,False,True,True,True,True,20300.0,2018-06-01,train,3_series,2,0,0,2012,12,4,0,1,5.49760438056126,93.91007802874744,894.3455497382199,26289.689244706624,29.24154640261245,0.0,0.0,1,0,15905.469593378913,16213.218970736629,13067.914438502674,9.918425424900335
BMW,125,156094.0,160,2013-02-01,diesel,grey,hatchback,False,False,False,False,False,False,True,False,9800.0,2018-03-01,train,1_series,1,0,0,2013,2,1,0,0,5.075975359342916,79.23292977412731,969.527950310559,25690.36093274755,26.33322068266306,0.0,0.0,1,0,15905.469593378913,15473.837209302326,13179.43925233645,9.19023970026918
BMW,520,94144.0,140,2014-12-01,diesel,black,estate,True,True,False,False,True,False,True,True,20500.0,2018-03-01,train,5_series,3,1,0,2014,12,4,0,1,3.247091033538672,30.569413826146473,667.6879432624113,22166.701692183728,32.96373892022563,9.4144,3.247091033538672,0,0,15905.469593378913,16213.218970736629,13067.914438502674,9.928228944424575
BMW,X3,148359.0,110,2006-10-01,diesel,black,suv,True,False,False,True,False,False,True,False,8000.0,2018-03-01,train,X3,2,0,0,2006,10,4,0,0,11.41409993155373,169.338445174538,1336.5675675675675,11950.84628108287,8.860892099024094,0.0,0.0,0,1,15905.469593378913,16213.218970736629,22123.90625,8.987321812850125
BMW,X3,188713.0,190,2014-02-01,diesel,silver,suv,True,True,True,True,True,True,True,True,23100.0,2018-03-01,train,X3,2,0,0,2014,2,1,0,0,4.076659822039699,76.93187049965778,988.0261780104712,37172.66994741809,37.4261830928947,0.0,0.0,1,0,15905.469593378913,14940.51282051282,22123.90625,10.047631185616188
BMW,320,131608.0,110,2006-07-01,petrol,grey,estate,True,True,True,False,True,False,True,False,5500.0,2018-08-01,train,3_series,2,0,0,2006,7,3,1,0,12.084873374401095,159.04660150581793,1185.6576576576576,10058.026259350316,8.406653763665847,0.0,0.0,0,1,15051.26050420168,15473.837209302326,13067.914438502674,8.612685172875459
BMW,320,107153.0,120,2012-06-01,diesel,blue,sedan,True,False,False,False,False,False,True,True,11900.0,2018-08-01,train,3_series,2,0,0,2012,6,2,1,0,6.165639972621492,66.06668199863108,885.5619834710744,14953.7236603305,16.746585156175374,0.0,0.0,0,0,15905.469593378913,15169.302325581395,15842.479108635098,9.38437770918244
BMW,X4,50941.0,140,2015-10-01,diesel,black,suv,True,True,True,True,True,False,True,True,30100.0,2018-04-01,train,X4,3,1,0,2015,10,4,0,0,2.4996577686516086,12.733506639288159,361.2836879432624,14555.99471934285,40.003911597887736,5.0941,2.4996577686516086,0,0,15905.469593378913,16213.218970736629,22123.90625,10.31231367277647
BMW,520,136924.0,140,2014-09-01,diesel,black,estate,True,True,False,False,True,True,True,False,19300.0,2018-05-01,train,5_series,3,1,0,2014,9,3,0,0,3.6632443531827517,50.15860698151951,971.0921985815603,29362.390136503745,30.022016732716867,13.6924,3.6632443531827517,1,0,15905.469593378913,16213.218970736629,13067.914438502674,9.867912187022208
BMW,525,197468.0,120,2001-05-01,diesel,blue,estate,True,False,False,False,False,False,True,False,1900.0,2018-04-01,train,5_series,3,1,0,2001,5,2,0,0,16.917180013689254,334.06017029431894,1631.9669421487604,11021.15399014402,6.697482522825381,19.7468,16.917180013689254,0,1,15905.469593378913,15169.302325581395,13067.914438502674,7.550135342488429
BMW,X5,69324.0,190,2014-03-01,diesel,black,suv,True,True,True,True,True,False,True,True,37700.0,2018-07-01,train,X5,3,1,0,2014,3,1,0,0,4.334017796030117,30.04514496919918,362.9528795811518,12996.582060823815,35.62042858976004,6.9324,4.334017796030117,0,0,15905.469593378913,16213.218970736629,22123.90625,10.537441898283253
BMW,420,123816.0,140,2015-08-01,diesel,black,hatchback,False,False,False,False,False,False,False,True,13100.0,2018-03-01,train,4_series,2,0,0,2015,8,3,1,0,2.5817932922655715,31.9667318275154,878.1276595744681,34568.158991018536,39.08656602331359,0.0,0.0,1,0,15905.469593378913,16213.218970736629,13179.43925233645,9.48044384215367
BMW,318,321274.44,90,2006-03-01,diesel,silver,estate,True,False,False,False,False,False,True,False,3200.0,2018-08-01,train,3_series,2,0,0,2006,3,1,0,0,12.41889117043121,399.02021519507184,3530.78021978022,23943.93068094874,6.706962509563887,0.0,0.0,0,1,15905.469593378913,14940.51282051282,13067.914438502674,8.071218539969863
BMW,116,146057.0,85,2012-06-01,diesel,black,hatchback,False,True,False,False,False,False,True,False,8900.0,2018-03-01,train,1_series,1,0,0,2012,6,2,1,0,5.746748802190281,83.93528898015059,1698.3372093023256,21648.50126813432,12.598660850157248,0.0,0.0,0,0,15905.469593378913,16213.218970736629,13179.43925233645,9.093918908958932
BMW,640 Gran Coupé,103982.0,230,2015-07-01,diesel,grey,sedan,True,True,True,True,True,False,True,True,40700.0,2018-04-01,train,6_series,4,1,0,2015,7,3,1,0,2.751540041067762,28.611063655030804,450.13852813852816,27717.150519978106,61.30815544608648,10.3982,2.751540041067762,1,0,15905.469593378913,15473.837209302326,15842.479108635098,10.614007941153417
BMW,320,186684.0,120,2013-03-01,diesel,brown,estate,True,True,False,False,False,False,True,False,11400.0,2018-03-01,train,3_series,2,0,0,2013,3,1,0,0,4.999315537303217,93.32922217659137,1542.8429752066115,31117.54980034227,20.002281802624072,0.0,0.0,1,0,15905.469593378913,16008.421052631578,13067.914438502674,9.34145634983372
BMW,318,159451.0,105,2014-07-01,diesel,black,estate,False,True,False,False,False,False,True,True,12700.0,2018-03-01,train,3_series,2,0,0,2014,7,3,1,0,3.6659822039698837,58.4544528405202,1504.254716981132,34173.083614493175,22.50330057209916,0.0,0.0,1,0,15905.469593378913,16213.218970736629,13067.914438502674,9.44943600950432
BMW,116,88491.0,85,2013-06-01,diesel,black,hatchback,False,False,False,False,False,False,True,False,10200.0,2018-07-01,train,1_series,1,0,0,2013,6,2,1,0,5.08145106091718,44.96626858316222,1028.9651162790697,14550.968036015756,13.97692740574001,0.0,0.0,0,0,15905.469593378913,16213.218970736629,13179.43925233645,9.23024103368252
BMW,318,161581.0,105,2013-08-01,diesel,blue,estate,True,True,True,False,True,False,True,True,12900.0,2018-01-01,train,3_series,2,0,0,2013,8,3,1,0,4.418891170431212,71.40088542094456,1524.3490566037735,29818.092838196284,19.376657824933687,0.0,0.0,1,0,15905.469593378913,15169.302325581395,13067.914438502674,9.465060106725137
BMW,520,138483.0,135,2012-12-01,diesel,black,estate,True,True,True,False,True,True,True,True,20300.0,2018-02-01,train,5_series,3,1,0,2012,12,4,0,1,5.169062286105407,71.58272525667351,1018.2573529411765,22447.982136913346,21.883390657938534,13.8483,5.169062286105407,0,0,15905.469593378913,16213.218970736629,13067.914438502674,9.918425424900335
BMW,318,48869.0,110,2016-04-01,diesel,blue,estate,True,True,False,False,False,False,True,True,20800.0,2018-06-01,train,3_series,2,0,0,2016,4,2,0,0,2.1656399726214923,10.58326598220397,440.26126126126127,15437.320864864863,34.748108108108106,0.0,0.0,0,0,15905.469593378913,15169.302325581395,13067.914438502674,9.942756341456828
BMW,525,237361.0,150,2011-08-01,diesel,grey,estate,True,True,False,False,True,False,True,True,11300.0,2018-06-01,train,5_series,3,1,0,2011,8,3,1,0,6.833675564681725,162.2048065708419,1571.9271523178809,30300.080471821755,19.148099606815205,23.7361,6.833675564681725,1,0,15905.469593378913,15473.837209302326,13067.914438502674,9.332646496360152
BMW,318 Gran Turismo,176840.0,100,2013-09-01,diesel,grey,hatchback,True,True,False,False,True,False,True,False,13300.0,2018-04-01,train,3_series,2,0,0,2013,9,3,0,0,4.5804243668720055,81.00022450376454,1750.8910891089108,31689.346252913037,17.91978412854164,0.0,0.0,1,0,15905.469593378913,15473.837209302326,13179.43925233645,9.495594499353297
BMW,X3,69362.0,135,2013-09-01,diesel,grey,suv,True,True,False,True,True,True,True,True,23600.0,2018-03-01,train,X3,2,0,0,2013,9,3,0,0,4.4955509924709105,31.18204079397673,510.0147058823529,12621.482376385602,24.565325694357952,0.0,0.0,0,0,15905.469593378913,15473.837209302326,22123.90625,10.069044362997353
BMW,520,143763.0,120,2012-09-01,diesel,brown,sedan,True,True,True,False,True,False,True,False,15900.0,2018-08-01,train,5_series,3,1,0,2012,9,3,0,0,5.9137577002053385,85.017954825462,1188.1239669421489,20793.75735075735,17.356697356697357,14.3763,5.9137577002053385,0,0,15905.469593378913,16008.421052631578,15842.479108635098,9.674137279312397
BMW,320 Gran Turismo,175770.0,135,2014-10-01,diesel,silver,hatchback,True,True,False,False,True,True,True,True,17200.0,2018-05-01,train,3_series,2,0,0,2014,10,4,0,0,3.5811088295687883,62.945149897330595,1292.4264705882354,38368.44016136262,29.468848050201704,0.0,0.0,1,0,15905.469593378913,14940.51282051282,13179.43925233645,9.75272280064639
